id,ended,endedLastChangedAt,idx,idxLastChangedAt,index,indexLastChangedAt,start,startLastChangedAt,stageIndex,stageIndexLastChangedAt,gameID,gameIDLastChangedAt,batchID,batchIDLastChangedAt,name,nameLastChangedAt,task,taskLastChangedAt
01HW3JFSXBXFYZTNZJYWSF71C3,true,2024-04-22T19:00:16.042005999Z,8,2024-04-22T18:53:26.827549505Z,7,2024-04-22T18:53:26.827549505Z,true,2024-04-22T18:59:36.140317739Z,2,2024-04-22T18:53:27.700799471Z,01HW3F1E5KWJY75C9H9GWPR9Q2,2024-04-22T18:53:26.827549505Z,01HW3F1E522H98XGEZRP98V88X,2024-04-22T18:53:26.827549505Z,Round 8 / 12,2024-04-22T18:53:26.827549505Z,Chat,2024-04-22T18:53:26.827549505Z
01HW3JFSXR3QQY5K4TQCN8MMPZ,true,2024-04-22T18:59:36.08384071Z,7,2024-04-22T18:53:26.840069402Z,6,2024-04-22T18:53:26.840069402Z,true,2024-04-22T18:58:42.675687054Z,2,2024-04-22T18:53:27.782255037Z,01HW3F1E5KWJY75C9H9GWPR9Q2,2024-04-22T18:53:26.840069402Z,01HW3F1E522H98XGEZRP98V88X,2024-04-22T18:53:26.840069402Z,Round 7 / 12,2024-04-22T18:53:26.840069402Z,Chat,2024-04-22T18:53:26.840069402Z
01HW3JFSY3YAF70FHNYRYTA72Y,true,2024-04-22T18:58:42.642086874Z,6,2024-04-22T18:53:26.851646876Z,5,2024-04-22T18:53:26.851646876Z,true,2024-04-22T18:57:57.672067804Z,2,2024-04-22T18:53:27.700799471Z,01HW3F1E5KWJY75C9H9GWPR9Q2,2024-04-22T18:53:26.851646876Z,01HW3F1E522H98XGEZRP98V88X,2024-04-22T18:53:26.851646876Z,Round 6 / 12,2024-04-22T18:53:26.851646876Z,Chat,2024-04-22T18:53:26.851646876Z
01HW3JFSYJMWSWSRX7XZR47RCF,true,2024-04-22T19:01:38.775074274Z,10,2024-04-22T18:53:26.866292342Z,9,2024-04-22T18:53:26.866292342Z,true,2024-04-22T19:00:58.065422505Z,2,2024-04-22T18:53:27.700799471Z,01HW3F1E5KWJY75C9H9GWPR9Q2,2024-04-22T18:53:26.866292342Z,01HW3F1E522H98XGEZRP98V88X,2024-04-22T18:53:26.866292342Z,Round 10 / 12,2024-04-22T18:53:26.866292342Z,Chat,2024-04-22T18:53:26.866292342Z
01HW3JFSZ0HBVRA39HHW3KRB59,true,2024-04-22T19:02:24.814704992Z,11,2024-04-22T18:53:26.880847281Z,10,2024-04-22T18:53:26.880847281Z,true,2024-04-22T19:01:38.840003283Z,2,2024-04-22T18:53:27.758472328Z,01HW3F1E5KWJY75C9H9GWPR9Q2,2024-04-22T18:53:26.880847281Z,01HW3F1E522H98XGEZRP98V88X,2024-04-22T18:53:26.880847281Z,Round 11 / 12,2024-04-22T18:53:26.880847281Z,Chat,2024-04-22T18:53:26.880847281Z
01HW3JFSZY8ET5YXCKMDSH6Y3J,true,2024-04-22T19:03:06.019799861Z,12,2024-04-22T18:53:26.910622991Z,11,2024-04-22T18:53:26.910622991Z,true,2024-04-22T19:02:24.876207151Z,2,2024-04-22T18:53:27.810628303Z,01HW3F1E5KWJY75C9H9GWPR9Q2,2024-04-22T18:53:26.910622991Z,01HW3F1E522H98XGEZRP98V88X,2024-04-22T18:53:26.910622991Z,Round 12 / 12,2024-04-22T18:53:26.910622991Z,Chat,2024-04-22T18:53:26.910622991Z
01HW3JJFDFGDADCS135H4PJ6VF,true,2024-04-22T18:55:56.399676543Z,1,2024-04-22T18:54:54.383082697Z,0,2024-04-22T18:54:54.383082697Z,true,2024-04-22T18:54:55.059054323Z,2,2024-04-22T18:54:54.875135175Z,01HW3J89YZZDCCFFPRK9YNQ1XP,2024-04-22T18:54:54.383082697Z,01HW3J89YC53S87HFBTH8KCENN,2024-04-22T18:54:54.383082697Z,Round 1 / 12,2024-04-22T18:54:54.383082697Z,Chat,2024-04-22T18:54:54.383082697Z
01HW3JJFDSJ7G1XAN8JJE24X8P,true,2024-04-22T18:56:47.639484048Z,2,2024-04-22T18:54:54.393067328Z,1,2024-04-22T18:54:54.393067328Z,true,2024-04-22T18:55:56.435325953Z,2,2024-04-22T18:54:54.902331635Z,01HW3J89YZZDCCFFPRK9YNQ1XP,2024-04-22T18:54:54.393067328Z,01HW3J89YC53S87HFBTH8KCENN,2024-04-22T18:54:54.393067328Z,Round 2 / 12,2024-04-22T18:54:54.393067328Z,Chat,2024-04-22T18:54:54.393067328Z
01HW3JJFE1V1K5BQK4AVGH1TJT,true,2024-04-22T18:57:32.139434039Z,3,2024-04-22T18:54:54.401185893Z,2,2024-04-22T18:54:54.401185893Z,true,2024-04-22T18:56:47.709449072Z,2,2024-04-22T18:54:54.917535125Z,01HW3J89YZZDCCFFPRK9YNQ1XP,2024-04-22T18:54:54.401185893Z,01HW3J89YC53S87HFBTH8KCENN,2024-04-22T18:54:54.401185893Z,Round 3 / 12,2024-04-22T18:54:54.401185893Z,Chat,2024-04-22T18:54:54.401185893Z
01HW3JJFE9YTQJ4P5HGNH8K1G3,true,2024-04-22T18:58:26.659110205Z,4,2024-04-22T18:54:54.409521178Z,3,2024-04-22T18:54:54.409521178Z,true,2024-04-22T18:57:32.18003608Z,2,2024-04-22T18:54:54.985110521Z,01HW3J89YZZDCCFFPRK9YNQ1XP,2024-04-22T18:54:54.409521178Z,01HW3J89YC53S87HFBTH8KCENN,2024-04-22T18:54:54.409521178Z,Round 4 / 12,2024-04-22T18:54:54.409521178Z,Chat,2024-04-22T18:54:54.409521178Z
01HW3JJFEJSQWS3620TVZH004F,true,2024-04-22T18:59:12.74376148Z,5,2024-04-22T18:54:54.418414287Z,4,2024-04-22T18:54:54.418414287Z,true,2024-04-22T18:58:26.717492534Z,2,2024-04-22T18:54:54.985110521Z,01HW3J89YZZDCCFFPRK9YNQ1XP,2024-04-22T18:54:54.418414287Z,01HW3J89YC53S87HFBTH8KCENN,2024-04-22T18:54:54.418414287Z,Round 5 / 12,2024-04-22T18:54:54.418414287Z,Chat,2024-04-22T18:54:54.418414287Z
01HW3JJFEV4H0BW5BBMXAABND3,true,2024-04-22T19:00:01.196571661Z,6,2024-04-22T18:54:54.427198025Z,5,2024-04-22T18:54:54.427198025Z,true,2024-04-22T18:59:12.791856915Z,2,2024-04-22T18:54:54.999747167Z,01HW3J89YZZDCCFFPRK9YNQ1XP,2024-04-22T18:54:54.427198025Z,01HW3J89YC53S87HFBTH8KCENN,2024-04-22T18:54:54.427198025Z,Round 6 / 12,2024-04-22T18:54:54.427198025Z,Chat,2024-04-22T18:54:54.427198025Z
01HW3JJFF40Z5H4CXXN4CD4CV1,true,2024-04-22T19:00:45.668965737Z,7,2024-04-22T18:54:54.436336843Z,6,2024-04-22T18:54:54.436336843Z,true,2024-04-22T19:00:01.296302403Z,2,2024-04-22T18:54:54.962601321Z,01HW3J89YZZDCCFFPRK9YNQ1XP,2024-04-22T18:54:54.436336843Z,01HW3J89YC53S87HFBTH8KCENN,2024-04-22T18:54:54.436336843Z,Round 7 / 12,2024-04-22T18:54:54.436336843Z,Chat,2024-04-22T18:54:54.436336843Z
01HW3JJFFF29P38SP2DFW40GFR,true,2024-04-22T19:01:33.389080465Z,8,2024-04-22T18:54:54.447702298Z,7,2024-04-22T18:54:54.447702298Z,true,2024-04-22T19:00:45.707449169Z,2,2024-04-22T18:54:55.036739941Z,01HW3J89YZZDCCFFPRK9YNQ1XP,2024-04-22T18:54:54.447702298Z,01HW3J89YC53S87HFBTH8KCENN,2024-04-22T18:54:54.447702298Z,Round 8 / 12,2024-04-22T18:54:54.447702298Z,Chat,2024-04-22T18:54:54.447702298Z
01HW3JJFFRHVF0RXP2E81KZZAH,true,2024-04-22T19:02:17.416739825Z,9,2024-04-22T18:54:54.456590953Z,8,2024-04-22T18:54:54.456590953Z,true,2024-04-22T19:01:33.424871877Z,2,2024-04-22T18:54:54.962601321Z,01HW3J89YZZDCCFFPRK9YNQ1XP,2024-04-22T18:54:54.456590953Z,01HW3J89YC53S87HFBTH8KCENN,2024-04-22T18:54:54.456590953Z,Round 9 / 12,2024-04-22T18:54:54.456590953Z,Chat,2024-04-22T18:54:54.456590953Z
01HW3JJFG101BY939JB5K77D0G,true,2024-04-22T19:03:18.149391691Z,10,2024-04-22T18:54:54.465749259Z,9,2024-04-22T18:54:54.465749259Z,true,2024-04-22T19:02:17.452225187Z,2,2024-04-22T18:54:54.985110521Z,01HW3J89YZZDCCFFPRK9YNQ1XP,2024-04-22T18:54:54.465749259Z,01HW3J89YC53S87HFBTH8KCENN,2024-04-22T18:54:54.465749259Z,Round 10 / 12,2024-04-22T18:54:54.465749259Z,Chat,2024-04-22T18:54:54.465749259Z
01HW3JJFGA8TSYG24TZTKC8PHP,true,2024-04-22T19:04:02.047916097Z,11,2024-04-22T18:54:54.474552038Z,10,2024-04-22T18:54:54.474552038Z,true,2024-04-22T19:03:18.191163521Z,2,2024-04-22T18:54:55.021985617Z,01HW3J89YZZDCCFFPRK9YNQ1XP,2024-04-22T18:54:54.474552038Z,01HW3J89YC53S87HFBTH8KCENN,2024-04-22T18:54:54.474552038Z,Round 11 / 12,2024-04-22T18:54:54.474552038Z,Chat,2024-04-22T18:54:54.474552038Z
01HW3JJFGJNN9RATA3NH462PEK,true,2024-04-22T19:04:51.033080279Z,12,2024-04-22T18:54:54.482764444Z,11,2024-04-22T18:54:54.482764444Z,true,2024-04-22T19:04:02.132277681Z,2,2024-04-22T18:54:55.051272682Z,01HW3J89YZZDCCFFPRK9YNQ1XP,2024-04-22T18:54:54.482764444Z,01HW3J89YC53S87HFBTH8KCENN,2024-04-22T18:54:54.482764444Z,Round 12 / 12,2024-04-22T18:54:54.482764444Z,Chat,2024-04-22T18:54:54.482764444Z
01HW3JWYWWXHSBDK64E1FJSS48,true,2024-04-22T19:01:40.177078351Z,1,2024-04-22T19:00:37.916515583Z,0,2024-04-22T19:00:37.916515583Z,true,2024-04-22T19:00:38.705706869Z,2,2024-04-22T19:00:38.483703283Z,01HW3F1DBZMN276FN5SGTX88WE,2024-04-22T19:00:37.916515583Z,01HW3F1DBN2EQWARCFP2XA7PCY,2024-04-22T19:00:37.916515583Z,Round 1 / 12,2024-04-22T19:00:37.916515583Z,Chat,2024-04-22T19:00:37.916515583Z
01HW3JWYX6R2H149GZM1VQD1A9,true,2024-04-22T19:02:41.076170725Z,2,2024-04-22T19:00:37.926844983Z,1,2024-04-22T19:00:37.926844983Z,true,2024-04-22T19:01:40.234574707Z,2,2024-04-22T19:00:38.519537246Z,01HW3F1DBZMN276FN5SGTX88WE,2024-04-22T19:00:37.926844983Z,01HW3F1DBN2EQWARCFP2XA7PCY,2024-04-22T19:00:37.926844983Z,Round 2 / 12,2024-04-22T19:00:37.926844983Z,Chat,2024-04-22T19:00:37.926844983Z
01HW3JWYXHYW8CSG8P0TMWSR23,true,2024-04-22T19:04:42.894551431Z,4,2024-04-22T19:00:37.937202798Z,3,2024-04-22T19:00:37.937202798Z,true,2024-04-22T19:03:41.989173262Z,2,2024-04-22T19:00:38.536554979Z,01HW3F1DBZMN276FN5SGTX88WE,2024-04-22T19:00:37.937202798Z,01HW3F1DBN2EQWARCFP2XA7PCY,2024-04-22T19:00:37.937202798Z,Round 4 / 12,2024-04-22T19:00:37.937202798Z,Chat,2024-04-22T19:00:37.937202798Z
01HW3JWYXX9JXAED0YTQHQQVQE,true,2024-04-22T19:05:43.579593384Z,5,2024-04-22T19:00:37.949309992Z,4,2024-04-22T19:00:37.949309992Z,true,2024-04-22T19:04:42.94477963Z,2,2024-04-22T19:00:38.544493614Z,01HW3F1DBZMN276FN5SGTX88WE,2024-04-22T19:00:37.949309992Z,01HW3F1DBN2EQWARCFP2XA7PCY,2024-04-22T19:00:37.949309992Z,Round 5 / 12,2024-04-22T19:00:37.949309992Z,Chat,2024-04-22T19:00:37.949309992Z
01HW3JWYY6KMHWFCX5Z15CYSHW,true,2024-04-22T19:06:44.247887138Z,6,2024-04-22T19:00:37.958648278Z,5,2024-04-22T19:00:37.958648278Z,true,2024-04-22T19:05:43.617145113Z,2,2024-04-22T19:00:38.570303753Z,01HW3F1DBZMN276FN5SGTX88WE,2024-04-22T19:00:37.958648278Z,01HW3F1DBN2EQWARCFP2XA7PCY,2024-04-22T19:00:37.958648278Z,Round 6 / 12,2024-04-22T19:00:37.958648278Z,Chat,2024-04-22T19:00:37.958648278Z
01HW3JWYYSDGCRJ254XZGEEGPG,true,2024-04-22T19:07:45.015703835Z,7,2024-04-22T19:00:37.977189125Z,6,2024-04-22T19:00:37.977189125Z,true,2024-04-22T19:06:44.289088486Z,2,2024-04-22T19:00:38.607159473Z,01HW3F1DBZMN276FN5SGTX88WE,2024-04-22T19:00:37.977189125Z,01HW3F1DBN2EQWARCFP2XA7PCY,2024-04-22T19:00:37.977189125Z,Round 7 / 12,2024-04-22T19:00:37.977189125Z,Chat,2024-04-22T19:00:37.977189125Z
01HW3JWYZ290KTNQ58PSB4HWHM,true,2024-04-22T19:03:41.890564188Z,3,2024-04-22T19:00:37.986447376Z,2,2024-04-22T19:00:37.986447376Z,true,2024-04-22T19:02:41.113265008Z,2,2024-04-22T19:00:38.632492181Z,01HW3F1DBZMN276FN5SGTX88WE,2024-04-22T19:00:37.986447376Z,01HW3F1DBN2EQWARCFP2XA7PCY,2024-04-22T19:00:37.986447376Z,Round 3 / 12,2024-04-22T19:00:37.986447376Z,Chat,2024-04-22T19:00:37.986447376Z
01HW3JWYZA700ZKM2RW1NSN30D,true,2024-04-22T19:08:45.931462344Z,8,2024-04-22T19:00:37.994912885Z,7,2024-04-22T19:00:37.994912885Z,true,2024-04-22T19:07:45.065210481Z,2,2024-04-22T19:00:38.607159473Z,01HW3F1DBZMN276FN5SGTX88WE,2024-04-22T19:00:37.994912885Z,01HW3F1DBN2EQWARCFP2XA7PCY,2024-04-22T19:00:37.994912885Z,Round 8 / 12,2024-04-22T19:00:37.994912885Z,Chat,2024-04-22T19:00:37.994912885Z
01HW3JWYZM5B47NN5TRB18826S,true,2024-04-22T19:09:46.84731278Z,9,2024-04-22T19:00:38.004344519Z,8,2024-04-22T19:00:38.004344519Z,true,2024-04-22T19:08:46.003571566Z,2,2024-04-22T19:00:38.649022436Z,01HW3F1DBZMN276FN5SGTX88WE,2024-04-22T19:00:38.004344519Z,01HW3F1DBN2EQWARCFP2XA7PCY,2024-04-22T19:00:38.004344519Z,Round 9 / 12,2024-04-22T19:00:38.004344519Z,Chat,2024-04-22T19:00:38.004344519Z
01HW3JWYZZXTGHZDJPXZSXXEWZ,true,2024-04-22T19:11:49.167968699Z,11,2024-04-22T19:00:38.01539916Z,10,2024-04-22T19:00:38.01539916Z,true,2024-04-22T19:10:47.953853559Z,2,2024-04-22T19:00:38.67861081Z,01HW3F1DBZMN276FN5SGTX88WE,2024-04-22T19:00:38.01539916Z,01HW3F1DBN2EQWARCFP2XA7PCY,2024-04-22T19:00:38.01539916Z,Round 11 / 12,2024-04-22T19:00:38.01539916Z,Chat,2024-04-22T19:00:38.01539916Z
01HW3JWZ08ACMCA9S87YQBMY4J,true,2024-04-22T19:10:47.874959239Z,10,2024-04-22T19:00:38.024883285Z,9,2024-04-22T19:00:38.024883285Z,true,2024-04-22T19:09:46.890851498Z,2,2024-04-22T19:00:38.632492181Z,01HW3F1DBZMN276FN5SGTX88WE,2024-04-22T19:00:38.024883285Z,01HW3F1DBN2EQWARCFP2XA7PCY,2024-04-22T19:00:38.024883285Z,Round 10 / 12,2024-04-22T19:00:38.024883285Z,Chat,2024-04-22T19:00:38.024883285Z
01HW3JWZ0JQVPNSWY6EX7Q6V31,true,2024-04-22T19:12:50.091444967Z,12,2024-04-22T19:00:38.03430358Z,11,2024-04-22T19:00:38.03430358Z,true,2024-04-22T19:11:49.217959024Z,2,2024-04-22T19:00:38.67861081Z,01HW3F1DBZMN276FN5SGTX88WE,2024-04-22T19:00:38.03430358Z,01HW3F1DBN2EQWARCFP2XA7PCY,2024-04-22T19:00:38.03430358Z,Round 12 / 12,2024-04-22T19:00:38.03430358Z,Chat,2024-04-22T19:00:38.03430358Z
01HW3KER7KKKPDFDZ62BZ4TVTN,true,2024-04-22T19:10:54.336615614Z,1,2024-04-22T19:10:20.915076656Z,0,2024-04-22T19:10:20.915076656Z,true,2024-04-22T19:10:23.246860006Z,1,2024-04-22T19:10:22.462982599Z,01HW3K8EP66M15282MQ3NHM2KV,2024-04-22T19:10:20.915076656Z,01HW3K8ENATABFQMQ0JG4XSN08,2024-04-22T19:10:20.915076656Z,Round 1 / 12,2024-04-22T19:10:20.915076656Z,Chat,2024-04-22T19:10:20.915076656Z
01HW3KER8RHP3FF5PB26QG6WGA,true,2024-04-22T19:11:19.254466004Z,2,2024-04-22T19:10:20.952550147Z,1,2024-04-22T19:10:20.952550147Z,true,2024-04-22T19:10:54.387424464Z,1,2024-04-22T19:10:22.577335832Z,01HW3K8EP66M15282MQ3NHM2KV,2024-04-22T19:10:20.952550147Z,01HW3K8ENATABFQMQ0JG4XSN08,2024-04-22T19:10:20.952550147Z,Round 2 / 12,2024-04-22T19:10:20.952550147Z,Chat,2024-04-22T19:10:20.952550147Z
01HW3KER9SMA408M5TBPRJSSH6,true,2024-04-22T19:11:42.514912086Z,3,2024-04-22T19:10:20.985525008Z,2,2024-04-22T19:10:20.985525008Z,true,2024-04-22T19:11:19.315736678Z,1,2024-04-22T19:10:22.577335832Z,01HW3K8EP66M15282MQ3NHM2KV,2024-04-22T19:10:20.985525008Z,01HW3K8ENATABFQMQ0JG4XSN08,2024-04-22T19:10:20.985525008Z,Round 3 / 12,2024-04-22T19:10:20.985525008Z,Chat,2024-04-22T19:10:20.985525008Z
01HW3KERB4XBYMH993RA7YCRN0,true,2024-04-22T19:12:01.627361214Z,4,2024-04-22T19:10:21.028262507Z,3,2024-04-22T19:10:21.028262507Z,true,2024-04-22T19:11:42.569978416Z,1,2024-04-22T19:10:22.688315922Z,01HW3K8EP66M15282MQ3NHM2KV,2024-04-22T19:10:21.028262507Z,01HW3K8ENATABFQMQ0JG4XSN08,2024-04-22T19:10:21.028262507Z,Round 4 / 12,2024-04-22T19:10:21.028262507Z,Chat,2024-04-22T19:10:21.028262507Z
01HW3KERC0PDWVEF1M2DN9VKCQ,true,2024-04-22T19:12:16.689455385Z,5,2024-04-22T19:10:21.056402551Z,4,2024-04-22T19:10:21.056402551Z,true,2024-04-22T19:12:01.691965662Z,1,2024-04-22T19:10:22.73443917Z,01HW3K8EP66M15282MQ3NHM2KV,2024-04-22T19:10:21.056402551Z,01HW3K8ENATABFQMQ0JG4XSN08,2024-04-22T19:10:21.056402551Z,Round 5 / 12,2024-04-22T19:10:21.056402551Z,Chat,2024-04-22T19:10:21.056402551Z
01HW3KERDBXTBQ3SZY69H7C55B,true,2024-04-22T19:12:18.402174682Z,6,2024-04-22T19:10:21.100061638Z,5,2024-04-22T19:10:21.100061638Z,true,2024-04-22T19:12:16.73978639Z,1,2024-04-22T19:10:22.805100556Z,01HW3K8EP66M15282MQ3NHM2KV,2024-04-22T19:10:21.100061638Z,01HW3K8ENATABFQMQ0JG4XSN08,2024-04-22T19:10:21.100061638Z,Round 6 / 12,2024-04-22T19:10:21.100061638Z,Chat,2024-04-22T19:10:21.100061638Z
01HW3KEREMWJTG85PB1W39T3Z9,false,2024-04-22T19:10:21.14065593Z,9,2024-04-22T19:10:21.14065593Z,8,2024-04-22T19:10:21.14065593Z,false,2024-04-22T19:10:21.14065593Z,1,2024-04-22T19:10:22.843530697Z,01HW3K8EP66M15282MQ3NHM2KV,2024-04-22T19:10:21.14065593Z,01HW3K8ENATABFQMQ0JG4XSN08,2024-04-22T19:10:21.14065593Z,Round 9 / 12,2024-04-22T19:10:21.14065593Z,Chat,2024-04-22T19:10:21.14065593Z
01HW3KERFQD7ZRQGMSFQBRQD18,false,2024-04-22T19:10:21.176369101Z,10,2024-04-22T19:10:21.176369101Z,9,2024-04-22T19:10:21.176369101Z,false,2024-04-22T19:10:21.176369101Z,1,2024-04-22T19:10:22.862996635Z,01HW3K8EP66M15282MQ3NHM2KV,2024-04-22T19:10:21.176369101Z,01HW3K8ENATABFQMQ0JG4XSN08,2024-04-22T19:10:21.176369101Z,Round 10 / 12,2024-04-22T19:10:21.176369101Z,Chat,2024-04-22T19:10:21.176369101Z
01HW3KERHEGEWW9ASP4N3ACHFV,false,2024-04-22T19:10:21.230275321Z,8,2024-04-22T19:10:21.230275321Z,7,2024-04-22T19:10:21.230275321Z,false,2024-04-22T19:10:21.230275321Z,1,2024-04-22T19:10:22.94227273Z,01HW3K8EP66M15282MQ3NHM2KV,2024-04-22T19:10:21.230275321Z,01HW3K8ENATABFQMQ0JG4XSN08,2024-04-22T19:10:21.230275321Z,Round 8 / 12,2024-04-22T19:10:21.230275321Z,Chat,2024-04-22T19:10:21.230275321Z
01HW3KERJATZ3E3MGXS1FPNRYA,false,2024-04-22T19:10:21.258277206Z,7,2024-04-22T19:10:21.258277206Z,6,2024-04-22T19:10:21.258277206Z,false,2024-04-22T19:10:21.258277206Z,1,2024-04-22T19:10:22.98261434Z,01HW3K8EP66M15282MQ3NHM2KV,2024-04-22T19:10:21.258277206Z,01HW3K8ENATABFQMQ0JG4XSN08,2024-04-22T19:10:21.258277206Z,Round 7 / 12,2024-04-22T19:10:21.258277206Z,Chat,2024-04-22T19:10:21.258277206Z
01HW3KERMAA0EY87DHJAH9BMZ5,false,2024-04-22T19:10:21.322729331Z,11,2024-04-22T19:10:21.322729331Z,10,2024-04-22T19:10:21.322729331Z,false,2024-04-22T19:10:21.322729331Z,1,2024-04-22T19:10:23.017784471Z,01HW3K8EP66M15282MQ3NHM2KV,2024-04-22T19:10:21.322729331Z,01HW3K8ENATABFQMQ0JG4XSN08,2024-04-22T19:10:21.322729331Z,Round 11 / 12,2024-04-22T19:10:21.322729331Z,Chat,2024-04-22T19:10:21.322729331Z
01HW3KERQ48KG7JP6AXDGEJMGD,false,2024-04-22T19:10:21.4128053Z,12,2024-04-22T19:10:21.4128053Z,11,2024-04-22T19:10:21.4128053Z,false,2024-04-22T19:10:21.4128053Z,1,2024-04-22T19:10:23.065101461Z,01HW3K8EP66M15282MQ3NHM2KV,2024-04-22T19:10:21.4128053Z,01HW3K8ENATABFQMQ0JG4XSN08,2024-04-22T19:10:21.4128053Z,Round 12 / 12,2024-04-22T19:10:21.4128053Z,Chat,2024-04-22T19:10:21.4128053Z
01HW3KHVEGAGH4FBMS4KSBVXKS,true,2024-04-22T19:12:35.407822889Z,1,2024-04-22T19:12:02.512898602Z,0,2024-04-22T19:12:02.512898602Z,true,2024-04-22T19:12:04.127776152Z,1,2024-04-22T19:12:03.421934129Z,01HW3K9JGSJXXA3PAK6XK00MHN,2024-04-22T19:12:02.512898602Z,01HW3K9JF2PEHX3R4PW1MVCC3Y,2024-04-22T19:12:02.512898602Z,Round 1 / 12,2024-04-22T19:12:02.512898602Z,Chat,2024-04-22T19:12:02.512898602Z
01HW3KHVF5K4GYRHZFR4WYKX5S,true,2024-04-22T19:12:56.207396703Z,2,2024-04-22T19:12:02.533297202Z,1,2024-04-22T19:12:02.533297202Z,true,2024-04-22T19:12:35.469347444Z,1,2024-04-22T19:12:03.421934129Z,01HW3K9JGSJXXA3PAK6XK00MHN,2024-04-22T19:12:02.533297202Z,01HW3K9JF2PEHX3R4PW1MVCC3Y,2024-04-22T19:12:02.533297202Z,Round 2 / 12,2024-04-22T19:12:02.533297202Z,Chat,2024-04-22T19:12:02.533297202Z
01HW3KHVFQVT7M1F8NSE3HTV5W,true,2024-04-22T19:13:05.123343757Z,3,2024-04-22T19:12:02.551397927Z,2,2024-04-22T19:12:02.551397927Z,true,2024-04-22T19:12:56.267467146Z,1,2024-04-22T19:12:03.493885775Z,01HW3K9JGSJXXA3PAK6XK00MHN,2024-04-22T19:12:02.551397927Z,01HW3K9JF2PEHX3R4PW1MVCC3Y,2024-04-22T19:12:02.551397927Z,Round 3 / 12,2024-04-22T19:12:02.551397927Z,Chat,2024-04-22T19:12:02.551397927Z
01HW3KHVG9RK8VXMCT85NCCQT5,false,2024-04-22T19:12:02.569697455Z,4,2024-04-22T19:12:02.569697455Z,3,2024-04-22T19:12:02.569697455Z,false,2024-04-22T19:12:02.569697455Z,1,2024-04-22T19:12:03.552785258Z,01HW3K9JGSJXXA3PAK6XK00MHN,2024-04-22T19:12:02.569697455Z,01HW3K9JF2PEHX3R4PW1MVCC3Y,2024-04-22T19:12:02.569697455Z,Round 4 / 12,2024-04-22T19:12:02.569697455Z,Chat,2024-04-22T19:12:02.569697455Z
01HW3KHVGVGWBSM9V836KCFXJR,false,2024-04-22T19:12:02.587737919Z,6,2024-04-22T19:12:02.587737919Z,5,2024-04-22T19:12:02.587737919Z,false,2024-04-22T19:12:02.587737919Z,1,2024-04-22T19:12:03.615618698Z,01HW3K9JGSJXXA3PAK6XK00MHN,2024-04-22T19:12:02.587737919Z,01HW3K9JF2PEHX3R4PW1MVCC3Y,2024-04-22T19:12:02.587737919Z,Round 6 / 12,2024-04-22T19:12:02.587737919Z,Chat,2024-04-22T19:12:02.587737919Z
01HW3KHVHE815TX9V1138MG42P,false,2024-04-22T19:12:02.606099714Z,7,2024-04-22T19:12:02.606099714Z,6,2024-04-22T19:12:02.606099714Z,false,2024-04-22T19:12:02.606099714Z,1,2024-04-22T19:12:03.615618698Z,01HW3K9JGSJXXA3PAK6XK00MHN,2024-04-22T19:12:02.606099714Z,01HW3K9JF2PEHX3R4PW1MVCC3Y,2024-04-22T19:12:02.606099714Z,Round 7 / 12,2024-04-22T19:12:02.606099714Z,Chat,2024-04-22T19:12:02.606099714Z
01HW3KHVJ4GE9RARZS5ZJEH3BS,false,2024-04-22T19:12:02.628961872Z,9,2024-04-22T19:12:02.628961872Z,8,2024-04-22T19:12:02.628961872Z,false,2024-04-22T19:12:02.628961872Z,1,2024-04-22T19:12:03.689028911Z,01HW3K9JGSJXXA3PAK6XK00MHN,2024-04-22T19:12:02.628961872Z,01HW3K9JF2PEHX3R4PW1MVCC3Y,2024-04-22T19:12:02.628961872Z,Round 9 / 12,2024-04-22T19:12:02.628961872Z,Chat,2024-04-22T19:12:02.628961872Z
01HW3KHVK05Q6348MB1F9521R7,false,2024-04-22T19:12:02.656715438Z,8,2024-04-22T19:12:02.656715438Z,7,2024-04-22T19:12:02.656715438Z,false,2024-04-22T19:12:02.656715438Z,1,2024-04-22T19:12:03.74184119Z,01HW3K9JGSJXXA3PAK6XK00MHN,2024-04-22T19:12:02.656715438Z,01HW3K9JF2PEHX3R4PW1MVCC3Y,2024-04-22T19:12:02.656715438Z,Round 8 / 12,2024-04-22T19:12:02.656715438Z,Chat,2024-04-22T19:12:02.656715438Z
01HW3KHVKM1HWHRANM3AW9QKVK,false,2024-04-22T19:12:02.676329149Z,5,2024-04-22T19:12:02.676329149Z,4,2024-04-22T19:12:02.676329149Z,false,2024-04-22T19:12:02.676329149Z,1,2024-04-22T19:12:03.779371779Z,01HW3K9JGSJXXA3PAK6XK00MHN,2024-04-22T19:12:02.676329149Z,01HW3K9JF2PEHX3R4PW1MVCC3Y,2024-04-22T19:12:02.676329149Z,Round 5 / 12,2024-04-22T19:12:02.676329149Z,Chat,2024-04-22T19:12:02.676329149Z
